"TOA5","69927","CR1000","69927","CR1000.Std.31.03","CPU:QikIsland_Met_2018_v1.1.CR1","58687","CBAY_MET_1HR"
"TIMESTAMP","TEMPERATURE_Avg","WIND_SPEED","WIND_DIRECTION","GUST_Max","RH_B_Avg","BP_Avg","BattV_Avg","Kdn_Avg","Kup_Avg","LdnCo_Avg","LupCo_Avg","Ux_Avg","Uy_Avg","Uz_Avg","CO2_op_Avg","H2O_op_Avg","CO2_Avg","H2O_Avg","Pfast_cp_Avg","xco2_cp_Avg","xh2o_cp_Avg","mfc_Avg"
"TS","Deg C","","Deg","km/hr","","kPa","Volts","W/m^2","W/m^2","W/m^2","W/m^2","","","","","","","","","","",""
"","Avg","WVc","WVc","Max","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-08-23 12:00:00",0.965,20.48,3.413,26.67,78.16,101.5,13.37,284.3,27.8,299.6,333.2,5.454,-1.468,0.57,18.16,228.4,758.1,2.017,99.9,403,-3.206,6.967
"2018-08-23 13:00:00",1.03,21.09,344,27.45,78.23,101.5,13.55,369.7,37.95,294.5,337.3,5.799,0.663,0.625,18.16,234.4,757.7,2.087,99.9,402.8,-3.209,6.968
"2018-08-23 14:00:00",0.942,19.73,327.1,24.55,84.4,101.5,13.51,317.9,33.72,301.5,339.5,4.693,2.281,0.447,18.15,251.9,755.2,2.239,99.9,402.8,-3.209,6.97
"2018-08-23 15:00:00",0.95,15.98,2.046,23.92,87.9,101.5,13.47,308.1,31.49,293.3,338.7,4.298,-0.889,0.487,18.16,257.5,754.9,2.306,99.9,402.9,-3.208,6.971
"2018-08-23 16:00:00",1.434,16.22,356.1,22.44,85.5,101.5,13.55,360.3,46.09,270.8,343.3,4.378,-0.535,0.432,18.13,252.6,756.8,2.406,99.9,402.6,-3.216,6.961
"2018-08-23 17:00:00",1.549,14.33,7.987,19.9,86.4,101.5,13.29,220.9,27.85,279.2,341.4,3.692,-1.319,0.374,18.14,250.6,752.7,2.347,99.9,402.8,-3.213,6.963
"2018-08-23 18:00:00",1.715,14.83,11.97,20.18,85.6,101.5,13.25,198.2,27.84,290.5,340.2,3.868,-1.758,0.382,18.14,247.9,752.1,2.427,99.9,402.7,-3.214,6.962
"2018-08-23 19:00:00",1.683,14.14,12.61,19.19,87.3,101.5,12.99,109.4,13.87,285.1,336,3.673,-1.711,0.404,18.3,235.8,749.4,2.34,99.9,402.9,-3.211,6.965
"2018-08-23 20:00:00",1.682,16.01,18.02,26.39,87.1,101.5,12.97,57.14,7.104,294.9,331.4,3.99,-2.307,0.386,18.82,127.7,745.2,2.133,99.9,403.2,-3.206,6.964
"2018-08-23 21:00:00",1.528,15.59,26.66,22.23,87.7,101.6,12.94,17.85,2.151,300.1,327.8,3.404,-2.975,0.375,18.28,212.4,745,2.072,100,403.3,-3.201,6.965
"2018-08-23 22:00:00",1.365,14.53,29.82,20.46,86.9,101.6,12.94,-0.35,0.364,301.2,325.4,3.076,-2.928,0.285,18.23,214.9,747.1,2.033,100,403.3,-3.198,6.965
"2018-08-23 23:00:00",0.651,24.18,40.57,31.26,86.2,101.6,12.93,-2.774,-0.373,292.1,321.5,4.127,-5.913,0.344,18.38,180.5,749.4,1.846,100,403.6,-3.191,6.968
"2018-08-24 00:00:00",0.458,19.83,37.99,26.67,81.9,101.6,12.93,-2.874,0.252,263.2,317.4,3.575,-4.644,0.337,18.16,225.2,755.6,1.892,100,403.6,-3.189,6.968
"2018-08-24 01:00:00",0.286,22.89,36.49,27.66,83.3,101.6,12.93,-1.795,-0.144,287.8,318.1,4.261,-5.203,0.343,18.18,226.4,756.9,1.894,100,403.7,-3.189,6.969
"2018-08-24 02:00:00",0.277,19.01,32.54,23.99,80.8,101.6,12.94,-1.22,-0.27,300.9,318.9,3.858,-3.995,0.413,18.19,221.4,757.8,1.883,100,403.9,-3.191,6.969
"2018-08-24 03:00:00",0.082,16.69,31.1,22.09,83.5,101.6,12.93,-1.25,-0.387,303.3,318.1,3.468,-3.545,0.308,18.19,226.9,756.4,1.889,100,404.1,-3.19,6.967
"2018-08-24 04:00:00",-0.211,14.93,22.87,24.98,87.5,101.6,12.93,-1.68,-0.337,294.4,316.3,3.364,-2.584,0.388,18.19,227.4,747.3,1.729,100.1,404.1,-3.187,6.968
"2018-08-24 05:00:00",0.159,10.08,29.08,18.06,86.1,101.6,12.94,0.12,0.049,297.7,316.9,2.135,-2.053,0.193,18.17,228.7,755.6,1.885,100.1,403.9,-3.19,6.967
"2018-08-24 06:00:00",0.395,15.39,335.2,21.1,85.2,101.6,12.94,10.99,0.459,295.2,317.3,3.964,1.272,0.506,18.16,236.7,753.6,1.916,100,404.1,-3.192,6.965
"2018-08-24 07:00:00",0.657,20.22,338.1,26.11,85.5,101.6,12.95,35.5,2.749,288.5,318.1,5.211,1.25,0.568,18.16,238.2,755.6,2.035,100,404.2,-3.193,6.968
"2018-08-24 08:00:00",0.769,21.1,346.2,25.61,76.61,101.6,12.98,83.7,7.423,286.6,319.8,5.723,0.483,0.562,18.18,218.1,759.5,1.884,100,403.8,-3.195,6.966
"2018-08-24 09:00:00",0.682,16.82,358,21.03,77.99,101.6,13.02,158.9,13.97,291.8,323.2,4.618,-0.447,0.53,18.18,225.2,759.6,1.979,100,403.7,-3.199,6.966
"2018-08-24 10:00:00",0.562,17.3,354.6,24.27,84.6,101.6,13.11,202.4,17.56,287.2,325.4,4.701,-0.477,0.509,18.16,240.5,756.6,2.114,100,403.6,-3.2,6.964
"2018-08-24 11:00:00",0.969,16.28,351.6,23.07,78.25,101.6,13.49,330.5,29.72,282.5,331.1,4.414,-0.025,0.484,18.15,224.4,759.6,2.009,100,403.2,-3.208,6.968
"2018-08-24 12:00:00",1.024,13.48,344.6,20.39,80.7,101.6,13.55,345.9,32.96,288,336.4,3.604,0.517,0.355,18.14,238.7,758.6,2.206,100,403.1,-3.211,6.96
"2018-08-24 13:00:00",1.011,12.74,331.3,20.39,83.9,101.6,13.54,383.1,36.76,295.4,343,2.819,1.21,0.324,18.14,246.8,758.3,2.315,99.9,403.1,-3.215,6.965
"2018-08-24 14:00:00",1.139,19.46,313.3,22.86,84.6,101.5,13.55,345.3,37.45,298.9,342.9,3.847,3.447,0.497,18.12,248.5,756.9,2.294,99.9,403.2,-3.213,6.963
"2018-08-24 15:00:00",1.467,18.67,315.7,22.01,82.7,101.6,13.55,357.2,41.15,294.5,345.3,3.773,3.143,0.502,18.1,249.7,756.8,2.343,99.9,403,-3.216,6.971
"2018-08-24 16:00:00",1.745,17.91,311.4,20.96,81.5,101.5,13.55,309.8,36.74,299.6,346.3,3.301,3.382,0.46,18.08,252,756.2,2.379,99.9,403,-3.219,6.964
"2018-08-24 17:00:00",2.032,17.14,309.7,20.04,80.9,101.5,13.51,256,32.79,294.4,345,3.163,3.306,0.425,18.05,253.8,755.1,2.418,99.9,402.9,-3.221,6.962
"2018-08-24 18:00:00",2.254,16.89,307.8,20.04,79.12,101.5,13.06,171.4,21.55,296.4,342.5,2.947,3.319,0.46,18.03,253.9,754.3,2.409,99.9,403,-3.221,6.961
"2018-08-24 19:00:00",2.385,17.02,310,20.89,79.01,101.5,12.98,100.4,11.76,302.6,338.6,3.081,3.298,0.408,18.01,256.4,752.8,2.423,99.9,403.1,-3.219,6.962
"2018-08-24 20:00:00",2.492,13.14,325.3,16.44,80.6,101.5,12.95,43.84,4.629,307.8,336.1,3.094,1.72,0.373,17.99,263.2,751.6,2.495,99.8,403.2,-3.218,6.961
"2018-08-24 21:00:00",2.517,9.54,335.2,13.62,80.9,101.5,12.94,11.73,0.985,312.1,333.9,2.454,0.793,0.258,17.99,264,751.2,2.499,99.9,403.2,-3.218,6.961
"2018-08-24 22:00:00",2.555,11.41,318.4,17.43,81.1,101.5,12.94,0.49,-0.22,312.9,331.9,2.521,1.813,0.339,17.99,264.4,750.7,2.5,99.9,403.2,-3.217,6.963
"2018-08-24 23:00:00",2.65,9.54,307.2,14.75,80,101.5,12.93,-1.36,-0.522,314.3,331.3,1.749,1.876,0.224,17.98,264.3,750.9,2.506,99.9,403.2,-3.217,6.962
"2018-08-25 00:00:00",2.651,4.158,343.4,8.96,79.25,101.5,12.93,-2.599,-0.171,311.9,330.6,1.155,0.185,0.121,18.16,198,755.9,2.232,99.9,403.4,-3.218,6.962
"2018-08-25 01:00:00",2.381,3.327,343.7,8.47,80.8,101.5,12.94,-2.134,-0.018,308.2,328.9,0.999,0.018,0.119,18.01,259.4,753.5,2.518,99.8,403.6,-3.218,6.962
"2018-08-25 02:00:00",2.052,2.254,337.4,6.492,83.5,101.4,12.94,-2.759,-0.099,301.6,327,0.693,0.11,0.101,18.08,229.8,756.1,2.351,99.8,403.6,-3.214,6.961
"2018-08-25 03:00:00",1.98,3.29,15.5,6.35,84.5,101.4,12.94,-2.279,-0.099,303.2,325.9,0.994,-0.534,0.104,18,262.6,750.7,2.439,99.8,403.6,-3.214,6.96
"2018-08-25 04:00:00",1.745,3.903,318.3,12.21,86.7,101.4,12.94,-1.935,-0.454,308.2,325.5,1.079,0.641,0.128,18.2,223.8,751.6,2.488,99.8,403.6,-3.208,6.962
"2018-08-25 05:00:00",1.186,3.448,263.1,10.16,89.1,101.5,12.94,-1.675,-0.144,316.4,323.8,-0.306,1.771,-0.077,20.69,-141.5,911,3.038,99.9,404,-3.199,6.961
"2018-08-25 06:00:00",1.17,0.881,17.45,4.092,90.7,101.5,12.94,12.8,0.967,314.1,323.8,0.561,-0.661,0.015,20.44,-166.8,1032,2.651,99.9,403.8,-3.199,6.963
"2018-08-25 07:00:00",1.252,4.853,70.21,7.691,90.7,101.4,12.96,54.93,3.883,309,325,0.127,-1.923,0.045,19.4,-162.5,1033,2.916,99.8,403.5,-3.197,6.963
"2018-08-25 08:00:00",1.402,6.983,91.6,9.03,89.8,101.4,12.99,97.5,7.486,293.2,325.7,-0.599,-2.216,0.002,18.33,-137,977,3.725,99.8,403.4,-3.197,6.963
"2018-08-25 09:00:00",1.539,8.17,128.9,15.45,89.9,101.4,13.08,167.4,12.23,298.6,329.8,-1.853,-1.745,-0.135,18.67,-101.1,953,3.962,99.8,403.3,-3.199,6.964
"2018-08-25 10:00:00",2,12.89,137.4,18.13,85.6,101.4,13.32,253.6,23.36,293.6,335.1,-3.059,-2.158,-0.218,19.72,28.79,793.3,3.515,99.8,403.2,-3.206,6.96
"2018-08-25 11:00:00",2.188,14.36,150.8,18.2,78.75,101.4,13.08,211.4,21.88,307.9,339.9,-3.422,-1.428,-0.188,18.13,235.2,757.7,2.599,99.8,403.3,-3.212,6.961
"2018-08-25 12:00:00",2.295,18.84,136,23.99,78.06,101.4,13.12,208.1,21.79,300.5,340.9,-4.431,-3.306,-0.315,18.02,254.6,757.3,2.659,99.7,403.4,-3.216,6.963
"2018-08-25 13:00:00",2.476,18.63,131,22.58,78.45,101.4,13.48,261.6,29.02,272.4,340.1,-4.189,-3.788,-0.329,18.01,259,757,2.716,99.7,403.2,-3.219,6.961
"2018-08-25 14:00:00",2.622,19.34,121.2,24.41,82.3,101.4,13.56,306.4,35.56,282.7,344.2,-3.766,-4.845,-0.186,17.98,271.3,756.4,2.927,99.7,403.2,-3.221,6.959
"2018-08-25 15:00:00",2.764,23.19,122.3,27.24,82.8,101.3,13.55,362.6,43.58,284.5,348.9,-4.724,-5.409,-0.283,17.95,275.7,756.4,2.994,99.7,403.2,-3.223,6.967
"2018-08-25 16:00:00",2.79,25.08,127.1,30.34,83.6,101.3,13.54,395,52.99,269.3,351.3,-5.387,-5.549,-0.39,17.91,277.8,756.4,3.049,99.7,403.1,-3.224,6.96
"2018-08-25 17:00:00",2.7,24.94,130.6,29.56,82.5,101.3,13.25,241.6,32.82,269.1,348.9,-5.777,-4.941,-0.49,17.9,270.8,756.1,2.925,99.7,403.2,-3.222,6.962
"2018-08-25 18:00:00",2.548,24.96,128,29.56,82.8,101.3,13,122.6,14.23,283.7,341.3,-5.473,-5.304,-0.492,17.87,269.5,755.3,2.905,99.7,403.3,-3.217,6.964
"2018-08-25 19:00:00",2.412,23.66,121.8,26.6,83.7,101.3,12.97,76.6,9.49,283.4,336.1,-4.722,-5.714,-0.344,17.82,269.5,755.6,2.919,99.7,403.5,-3.214,6.963
"2018-08-25 20:00:00",2.279,23.67,123.1,26.88,85,101.3,12.95,41.71,6.019,269.7,331.5,-4.873,-5.676,-0.33,17.74,267.2,755.8,2.942,99.7,403.7,-3.211,6.964
"2018-08-25 21:00:00",2.18,23.98,123.3,28.65,87,101.3,12.94,7.298,0.891,299.6,330.3,-4.854,-5.755,-0.335,17.63,267,756.1,3.022,99.7,403.9,-3.208,6.963
"2018-08-25 22:00:00",2.249,23.06,117.9,26.88,87.6,101.3,12.93,-0.485,-0.13,307.9,329.9,-4.287,-5.92,-0.257,17.48,265.8,755.1,3.046,99.7,403.5,-3.206,6.962
"2018-08-25 23:00:00",2.439,18.79,106.8,23.64,87.1,101.3,12.93,-1.38,-0.225,308.4,329.8,-2.659,-5.359,-0.104,17.41,266.9,754.6,3.092,99.7,403.5,-3.205,6.962
"2018-08-26 00:00:00",2.551,17.17,106.1,21.38,88.5,101.3,12.94,-1.555,-0.099,301.2,328.5,-2.422,-5.053,-0.078,17.32,267.5,753.4,3.194,99.7,403.3,-3.204,6.962
"2018-08-26 01:00:00",2.798,17.78,97.5,20.74,89,101.3,12.94,-1.525,-0.207,301.1,328.6,-1.833,-5.523,0.011,17.24,270.8,752.1,3.284,99.6,402.9,-3.204,6.962
"2018-08-26 02:00:00",2.847,18.84,81.2,22.23,89.8,101.3,12.94,-2.02,0.04,281.6,326.4,-0.355,-6.086,0.164,17.14,260.1,751.3,3.322,99.7,403.1,-3.202,6.963
"2018-08-26 03:00:00",2.629,22.77,80.6,27.02,90.9,101.3,12.93,-1.595,-0.121,294.7,326.6,-0.389,-7.363,0.193,17.03,247.9,752,3.291,99.6,403.5,-3.2,6.964
"2018-08-26 04:00:00",2.725,23.04,81.9,26.53,91,101.3,12.93,-1.33,-0.261,303.9,327.3,-0.56,-7.313,0.234,16.95,247.7,751.5,3.309,99.6,403.2,-3.199,6.964
"2018-08-26 05:00:00",2.784,22.75,88.9,26.81,90.9,101.3,12.93,-0.815,-0.283,308.1,327.8,-1.295,-7.191,0.127,16.88,248.4,751,3.323,99.6,403.1,-3.199,6.964
"2018-08-26 06:00:00",2.7,18.6,82.4,23,91.6,101.3,12.94,8.07,0.54,303.5,327.5,-0.439,-6.059,0.163,17.17,162.2,753.9,3.391,99.7,403.3,-3.197,6.964
"2018-08-26 07:00:00",2.525,17.13,69.54,20.46,92.2,101.3,12.95,33.76,2.483,291.9,326.7,0.623,-5.501,0.183,16.96,203.6,761,3.303,99.7,403.5,-3.197,6.963
"2018-08-26 08:00:00",2.493,17.82,67.7,20.67,92.7,101.3,12.96,56.44,4.823,296.2,328,0.839,-5.672,0.185,16.88,206.2,753.2,3.22,99.7,403.5,-3.197,6.963
"2018-08-26 09:00:00",2.664,19.17,69.32,23.99,92.7,101.3,12.96,65.04,5.727,306.3,330.5,0.699,-6.028,0.264,16.82,217.8,750.8,3.319,99.7,403,-3.198,6.964
"2018-08-26 10:00:00",2.778,21.35,66.84,23.92,92.4,101.3,12.97,74.59,6.739,314,332.1,1.191,-6.741,0.264,16.86,231.5,751.8,3.341,99.7,402.7,-3.198,6.964
"2018-08-26 11:00:00",2.906,18.45,70.41,20.89,91.7,101.4,12.98,92.9,8.69,314.9,333.8,0.617,-5.92,0.254,16.9,241.3,750.9,3.363,99.8,402.4,-3.199,6.963
"2018-08-26 12:00:00",3.054,18,67.96,20.11,90.8,101.4,13.01,146,14.27,315.5,337.1,0.881,-5.797,0.221,17.05,251.5,752.4,3.366,99.8,402.2,-3.201,6.963
"2018-08-26 13:00:00",3.131,18.84,66.73,22.16,90,101.4,13,116.3,11.36,318.6,338,0.996,-6.014,0.211,17.1,258.8,755,3.364,99.8,402.3,-3.204,6.961
"2018-08-26 14:00:00",3.236,17.16,75.35,21.38,89,101.4,13.02,160,16.28,318,340.3,0.128,-5.657,0.199,17.18,266.5,752,3.382,99.8,402.2,-3.207,6.962
"2018-08-26 15:00:00",3.331,14.85,71.86,16.65,88.2,101.4,13.04,188,19.51,314.5,343.7,0.312,-4.97,0.185,17.27,274.6,751.5,3.381,99.8,402.1,-3.21,6.961
"2018-08-26 16:00:00",3.681,15.3,76.59,16.51,85,101.5,13.06,202.9,22.05,313.3,346.7,0.058,-5.199,0.131,17.44,280,751.6,3.285,99.8,402.2,-3.215,6.961
"2018-08-26 17:00:00",3.887,16.49,77.75,19.97,81.8,101.5,13,126.4,13.38,320.7,346.6,-0.037,-5.584,0.197,17.5,278.8,751.9,3.203,99.8,402.5,-3.222,6.961
"2018-08-26 18:00:00",4.182,17.25,89.6,20.04,81.2,101.5,13.03,134,18.26,299.5,343.7,-1.1,-5.635,0.106,17.45,283.8,750.9,3.3,99.8,402.5,-3.226,6.961
"2018-08-26 19:00:00",4.079,15.34,86.8,19.69,82.7,101.5,13.35,157.2,40.93,250.8,343.3,-0.717,-5.067,0.078,17.46,282.6,752.4,3.327,99.8,402.4,-3.228,6.959
"2018-08-26 20:00:00",4.091,18.51,77.36,21.31,79.25,101.5,13.2,94.5,38.84,247,340.8,-0.033,-6.167,0.171,17.53,274.3,753.4,3.146,99.8,402.8,-3.231,6.963
"2018-08-26 21:00:00",3.43,18.44,67.07,20.53,81,101.5,12.97,20.14,14.35,246.9,333.2,0.974,-5.902,0.194,17.47,262.5,753.8,3.028,99.9,403.2,-3.225,6.962
"2018-08-26 22:00:00",3.025,17.13,68.45,20.39,82.4,101.5,12.93,-0.1,0.315,296.9,332,0.816,-5.502,0.194,17.42,256.5,754.5,2.973,99.9,403.4,-3.221,6.962
"2018-08-26 23:00:00",2.834,19.69,81.1,28.01,81.7,101.5,12.94,-1.399,-0.369,314,332.2,-0.337,-6.429,0.171,17.48,252.6,755.3,2.873,99.9,403.3,-3.219,6.961
"2018-08-27 00:00:00",2.379,20.15,90.7,28.93,81.9,101.6,12.94,-1.28,-0.369,315.8,330.4,-1.312,-6.273,0.037,17.48,244.2,756.7,2.772,99.9,403.5,-3.214,6.963
"2018-08-27 01:00:00",2.071,18.61,97.9,26.04,81.9,101.6,12.94,-1.355,-0.301,313.4,329,-1.814,-5.64,0.014,17.5,238.4,757.5,2.688,99.9,403.5,-3.21,6.962
"2018-08-27 02:00:00",1.8,17.04,101.4,22.79,80.9,101.5,12.93,-1.355,-0.292,308.3,327.1,-2.045,-5.169,-0.005,17.52,232.3,758.1,2.578,99.9,403.6,-3.207,6.964
"2018-08-27 03:00:00",1.713,14.41,108.8,21.52,82.4,101.5,12.93,-1.605,-0.283,303.6,325.9,-2.069,-4.092,-0.09,17.46,231.2,757.7,2.627,99.9,403.6,-3.207,6.963
"2018-08-27 04:00:00",1.712,16.52,102.4,23.78,83.2,101.5,12.93,-2.329,0.054,275.4,322.5,-2.018,-4.897,-0.012,17.34,225.5,757.1,2.645,99.9,403.5,-3.204,6.964
"2018-08-27 05:00:00",1.405,18.12,90.8,22.37,87.2,101.5,12.94,-2.18,0.585,238.4,316.9,-1.24,-5.754,0.063,16.85,189.5,756.4,2.73,99.9,403.7,-3.199,6.965
"2018-08-27 06:00:00",0.468,23.11,88.8,27.59,90.6,101.5,12.94,8.2,0.643,286.5,318.1,-1.527,-7.724,-0.001,19.08,3634,719.2,3.085,99.9,404.3,-3.191,6.964
"2018-08-27 07:00:00",-0.145,24.38,95,27.87,94.5,101.5,12.95,34.89,2.596,306.3,318.5,"NAN","NAN","NAN",27.08,7999,790.9,1.583,99.9,404,-3.184,6.967
"2018-08-27 08:00:00",-0.127,23.74,101.2,28.72,95,101.4,12.99,94.8,8.17,292.6,319.9,-3.096,-7.763,-0.174,18.7,34.67,717.6,1.117,99.8,403.8,-3.183,6.967
"2018-08-27 09:00:00",0.508,21.44,108,26.25,93.9,101.4,13.15,189.5,15.97,270.6,323,-3.191,-6.228,-0.099,17.84,237.8,689.1,5.745,99.8,403.4,-3.189,6.968
"2018-08-27 10:00:00",0.702,19.54,124.1,24.7,90.5,101.4,13.08,186.7,18.72,303.7,329.5,-4.114,-4.558,-0.346,17.79,246.9,762,2.646,99.8,403.4,-3.191,6.965
"2018-08-27 11:00:00",1.231,21.09,122.6,27.73,84.7,101.4,13.24,235.6,24.28,303,334.6,-4.347,-5.083,-0.267,17.83,245.5,760.6,2.563,99.7,403.2,-3.197,6.966
"2018-08-27 12:00:00",1.548,19.54,126.9,28.58,83,101.3,13.1,224.4,24.03,311.6,338.8,-4.227,-4.224,-0.356,17.77,251.2,759.3,2.642,99.7,403.1,-3.203,6.962
"2018-08-27 13:00:00",2.34,21.55,135.2,28.44,82.9,101.3,13.37,257.5,27.83,314.7,343.7,-5.109,-3.937,-0.419,17.69,265.7,756.3,2.874,99.6,402.8,-3.213,6.964
"2018-08-27 14:00:00",2.603,25.51,136,31.05,81.5,101.2,13.28,242.4,26.25,316.3,345.7,-5.924,-4.358,-0.459,17.66,267.5,756.3,2.867,99.6,402.8,-3.219,6.959
"2018-08-27 15:00:00",2.242,24.87,132.2,30.27,87.9,101.2,13.25,249.4,27.78,317.8,345.2,-5.867,-4.983,-0.468,17.51,255,768.2,2.709,99.5,402.9,-3.216,6.963
"2018-08-27 16:00:00",2.367,25.37,132.6,34.5,88.6,101.1,13.26,246.3,29.58,309.6,346.7,-5.957,-4.984,-0.406,17.48,242.3,797.1,3.056,99.5,402.9,-3.216,6.962
"2018-08-27 17:00:00",2.584,27.17,128,33.73,89.5,101.1,13.01,135.1,15.65,318.2,342,-6.016,-5.665,-0.54,17.25,255.6,824,2.468,99.4,402.8,-3.213,6.962
"2018-08-27 18:00:00",2.797,28.2,122.9,34.22,91.7,101,12.98,91.8,9.89,322.5,339.4,-5.723,-6.611,-0.421,16.98,223.8,891,2.708,99.4,402.7,-3.209,6.962
"2018-08-27 19:00:00",2.792,31.08,127.9,38.67,91.1,101,12.95,45.66,4.903,323.6,336.6,-6.983,-6.653,-0.432,17.03,239.3,853,3.633,99.3,402.5,-3.203,6.964
"2018-08-27 20:00:00",3.139,28.76,123.8,38.24,88.3,100.9,12.94,19.5,1.984,323.2,335.2,-5.998,-6.704,-0.504,17.13,270.9,771.2,3.487,99.3,402.4,-3.202,6.962
"2018-08-27 21:00:00",3.096,21.76,117.7,24.55,89.6,100.9,12.93,3.154,0.112,321.1,333.7,-4.119,-5.719,-0.233,16.89,264.8,749.8,3.333,99.3,402.5,-3.201,6.963
"2018-08-27 22:00:00",2.932,22.84,105.5,25.05,90.3,100.9,12.93,-0.96,-0.265,316.9,332,-3.178,-6.7,-0.069,16.78,253,749.9,3.292,99.2,402.5,-3.201,6.96
"2018-08-27 23:00:00",2.587,24.29,99.4,26.88,91.1,100.8,12.93,-1.13,-0.301,318,330.6,-2.691,-7.43,0.012,16.67,237.1,749.5,3.202,99.2,402.8,-3.2,6.963
"2018-08-28 00:00:00",2.538,23.88,104.3,27.31,91.2,100.7,12.93,-0.75,-0.279,323.1,330.2,-3.254,-7.079,-0.037,16.6,235.9,749.6,3.168,99.1,403,-3.199,6.962
"2018-08-28 01:00:00",2.729,25.1,109.7,28.65,91.5,100.7,12.93,-0.77,-0.427,325.7,330.5,-3.912,-7.046,-0.113,16.25,220,749.7,3.268,99,403.1,-3.199,6.962
"2018-08-28 02:00:00",2.863,26,108.5,30.62,92.6,100.6,12.93,-0.82,-0.198,327.7,330.8,-3.946,-7.452,-0.074,16.74,77.67,772.2,3.421,99,403,-3.198,6.962
"2018-08-28 03:00:00",3.016,27.87,104,32.18,93.2,100.5,12.93,-0.685,0.27,329.9,330.4,-3.713,-8.2,-0.072,17.59,12.54,765.8,3.503,98.9,402.9,-3.196,6.962
"2018-08-28 04:00:00",3.128,30.01,104.2,34.86,93.3,100.5,12.93,-0.815,-0.018,327.9,330.5,-4.006,-8.74,-0.101,16.86,187.3,755.6,3.086,98.8,402.9,-3.194,6.962
"2018-08-28 05:00:00",3.128,28.86,102.6,32.46,93.3,100.4,12.94,-0.415,-0.121,332.5,330.7,-3.578,-8.65,-0.018,16.35,201.6,732.5,3.562,98.8,403.1,-3.193,6.963
"2018-08-28 06:00:00",2.958,28.41,97.5,34.5,93.5,100.4,12.93,1.709,-0.049,332.6,330.5,-2.92,-8.84,-0.004,16.24,150.8,744.4,3.634,98.8,403.4,-3.192,6.962
"2018-08-28 07:00:00",2.715,29.5,88.1,33.8,93.7,100.4,12.93,8.94,0.859,328.3,329.4,-1.858,-9.63,0.137,19.9,10.7,882,5.106,98.7,403.7,-3.191,6.963
"2018-08-28 08:00:00",2.696,30.49,88.1,34.5,93.9,100.4,12.94,20.42,1.763,330,329.3,-1.749,-9.92,0.129,22.27,-130.9,836,4.658,98.7,403.7,-3.19,6.963
"2018-08-28 09:00:00",2.78,33.36,89.8,39.3,94.3,100.3,12.96,47.06,3.243,332.5,330.7,-2.39,-10.87,0.08,20.86,-109.4,840,4.626,98.7,403.7,-3.19,6.963
"2018-08-28 10:00:00",3.022,34.93,78.25,40.43,93.5,100.3,13.02,157.3,13.22,333.7,334.8,-0.587,-11.53,0.181,19.06,-37.44,755.1,4.718,98.6,403.4,-3.19,6.965
"2018-08-28 11:00:00",3.281,34.32,76.86,38.46,92.4,100.3,13.45,281.8,27.76,327.4,341,-0.119,-11.23,0.313,17.42,71.38,731,4.558,98.6,403.1,-3.198,6.966
"2018-08-28 12:00:00",3.487,30.17,71.68,35.42,92.1,100.3,13.42,293,28.79,309.3,343.6,0.757,-9.77,0.288,15.7,191.5,744.2,3.806,98.6,403.1,-3.211,6.96
"2018-08-28 13:00:00",3.834,27.72,75.6,32.03,92.4,100.3,13.08,214.5,22.15,319.1,344,0.316,-8.86,0.363,15.36,163.9,740.6,3.907,98.6,403,-3.21,6.962
"2018-08-28 14:00:00",3.91,22.18,67.67,25.05,92.9,100.3,13.04,186.4,19.27,327.2,345.7,1.058,-7.123,0.279,15.05,149.4,739.7,4.067,98.6,403.1,-3.206,6.961
"2018-08-28 15:00:00",4.209,21.52,73.35,25.54,93.5,100.3,13.07,211.7,21.85,337.8,348.8,0.272,-7.06,0.255,14.96,164.2,740.4,4.23,98.6,403.6,-3.202,6.96
"2018-08-28 16:00:00",4.394,20.98,81.3,24.41,93.7,100.3,13.02,157,16.11,335.8,349.2,-0.451,-7.083,0.209,14.88,159.7,740.5,4.299,98.6,404.3,-3.199,6.96
"2018-08-28 17:00:00",4.394,22.47,73.65,25.61,93.9,100.3,13.01,139.4,14.44,337.5,347.8,0.35,-7.489,0.277,14.86,161.8,741.4,4.326,98.6,404.8,-3.195,6.961
"2018-08-28 18:00:00",4.385,18.9,59.96,24.2,94.1,100.3,12.97,80.3,7.691,342.8,345.9,1.535,-6.017,0.275,14.72,127.9,740.4,4.383,98.7,404.7,-3.194,6.96
"2018-08-28 19:00:00",4.551,21,46.42,24.77,94.4,100.3,12.95,38.58,3.436,344.2,343,3.22,-6.003,0.311,14.27,66.31,738.3,4.45,98.7,404.5,-3.191,6.96
"2018-08-28 20:00:00",4.29,22.59,43.85,27.66,94.9,100.4,12.94,13.68,0.913,340.7,339.6,3.674,-6.052,0.393,14.43,-80,738.2,4.204,98.7,404.4,-3.19,6.963
"2018-08-28 21:00:00",4.094,22.26,51.58,27.02,95.4,100.4,12.93,3.868,-0.103,340.7,337.8,2.894,-6.547,0.293,13.33,-171.1,737.7,4.105,98.7,404.3,-3.188,6.961
"2018-08-28 22:00:00",4.105,21.51,54.2,24.13,95.8,100.4,12.94,-0.115,-0.468,339.3,337,2.341,-6.451,0.205,16.87,1020,733.6,3.904,98.7,404.1,-3.185,6.962
